symbol,name,market,asset_type,currency,broker,tradability,nisa_category,investment_style,is_sbi_supported,is_active,is_leveraged,is_inverse,theme,sector,aliases,dividend_category,dividend_yield_pct,market_cap_tier,index_family,expense_ratio_pct,complexity,tags,per,pbr,roe_pct,consensus_rating,forecast_agreement,data_quality,risk_band,metadata_source,metadata_as_of,metadata_updated_at,trust_fee_pct,aum,nisa_tsumitate_eligible,nisa_growth_eligible,installment_available,management_style,distribution_policy,yahoo_symbol,yahoo_symbol_note,yahoo_symbol_checked_at,yahoo_symbol_status,sector_gics,industry_gics,subindustry_gics,tse_33_industry,topix_17,smai_theme_tags,theme_confidence,theme_source,market_cap,sbi_tradability_status,sbi_tradability_verified,sbi_tradability_as_of,sbi_tradability_source,nisa_growth_status,nisa_growth_verified,nisa_growth_as_of,nisa_growth_source,nisa_tsumitate_status,nisa_tsumitate_verified,nisa_tsumitate_as_of,nisa_tsumitate_source,average_volume,asset_class,region_exposure,is_hedged,per_source,per_as_of,per_quality,pbr_source,pbr_as_of,pbr_quality,roe_pct_source,roe_pct_as_of,roe_pct_quality,dividend_yield_pct_source,dividend_yield_pct_as_of,dividend_yield_pct_quality,market_cap_tier_source,market_cap_tier_as_of,market_cap_tier_quality,market_cap_source,market_cap_as_of,market_cap_quality,expense_ratio_pct_source,expense_ratio_pct_as_of,expense_ratio_pct_quality,aum_source,aum_as_of,aum_quality,average_volume_source,average_volume_as_of,average_volume_quality,data_quality_reasons,country,exchange,local_symbol,primary_listing_country,trading_currency,settlement_currency,quote_currency,fx_pair_to_jpy,foreign_market_group,country_risk_band,liquidity_tier,foreign_data_quality,foreign_data_quality_reasons,sbi_foreign_tradability,sbi_foreign_tradability_as_of,sbi_foreign_tradability_source
HLLY,Holley Inc ホーリー,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Holley Inc ホーリー,none,0,small,,,standard,"balanced,consumer",13.65,0.72,5.36,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HLLY,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,289489472,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,783206,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HLLY,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HLMN,Hillman Solutions Corp A ヒルマン ソリューションズ A,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,industrial,industrial,Hillman Solutions Corp A ヒルマン ソリューションズ A,none,0,small,,,standard,"balanced,industrial",41.44,1.2,2.99,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HLMN,,2026-06-25T22:54:22.115452+09:00,generated,Industrials,,,,,industrial,0.86,rule_sprint_v3_representative_theme_from_smai_tags,1635406976,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1437158,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HLMN,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HLNE,Hamilton Lane Incorporated ハミルトン・レーン,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Hamilton Lane Incorporated ハミルトン・レーン,dividend,2.51,mid,,,standard,"balanced,financial",14.72,4.36,32.44,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HLNE,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,financial,0.80,rule_backfill_v1,4238340864,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,924767,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HLNE,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HLT,Hilton Worldwide Holdings ヒルトン ワールドワイド ホールディングス,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Hilton Worldwide Holdings ヒルトン ワールドワイド ホールディングス,dividend,0.18,large,,,standard,"balanced,consumer",50.02,,,,,WARN,MEDIUM,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HLT,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,78566006784,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1627488,,,,yahoo,2026-06-01,confirmed,,,missing,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HLT,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HLX,Helix Energy Solutions Group Inc ヘリックス エナジー ソリューションズ グループ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,energy,energy,Helix Energy Solutions Group Inc ヘリックス エナジー ソリューションズ グループ,none,0,small,,,standard,"balanced,energy",93.5,0.88,0.92,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HLX,,2026-06-25T22:54:22.115452+09:00,generated,Energy,,,,,energy,0.80,rule_backfill_v1,1285175040,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1766009,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HLX,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HMH,HMH Holding Inc A HMHホールディングス A,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,energy,energy,HMH Holding Inc A HMHホールディングス A,none,0,small,,,standard,"balanced,energy",164.31,,6.49,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HMH,,2026-06-25T22:54:22.115452+09:00,generated,Energy,,,,,energy,0.80,rule_backfill_v1,854439744,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,413344,,,,yahoo,2026-06-01,confirmed,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HMH,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HMN,Horace Mann Educators Corporation ホレース マン エデュケーターズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Horace Mann Educators Corporation ホレース マン エデュケーターズ,high_dividend,3.04,small,,,standard,"balanced,financial,high_dividend",11.49,1.27,11.74,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HMN,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,"financial,high_dividend",0.80,rule_backfill_v1,2058228352,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,230809,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HMN,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HNGE,Hinge Health Inc ヒンジヘルス,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Hinge Health Inc ヒンジヘルス,none,0,mid,,,standard,"balanced,healthcare",18,38.9,-1.36,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HNGE,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,5569434624,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1472000,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HNGE,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HNI,HNI Corporation HNI,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,HNI Corporation HNI,high_dividend,4.33,mid,,,standard,"balanced,consumer,high_dividend",115.52,1.27,0.12,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HNI,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,"consumer,high_dividend",0.80,rule_backfill_v1,2844439808,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,702658,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HNI,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HNRG,Hallador Energy Company ホールアドア エナジー,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,energy,energy,Hallador Energy Company ホールアドア エナジー,none,0,small,,,standard,"balanced,energy",36.34,4.42,14.07,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HNRG,,2026-06-25T22:54:22.115452+09:00,generated,Energy,,,,,energy,0.80,rule_backfill_v1,837978432,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,973608,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HNRG,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HNST,The Honest Company Inc ザ オネスト カンパニー,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,The Honest Company Inc ザ オネスト カンパニー,none,0,small,,,standard,"balanced,consumer",27.81,2.33,-10.86,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HNST,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,399034976,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1623774,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HNST,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HNVR,Hanover Bancorp Inc ハノーバー バンコープ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Hanover Bancorp Inc ハノーバー バンコープ,dividend,1.69,micro,,,standard,"balanced,financial",22.15,0.85,3.94,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HNVR,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,financial,0.80,rule_backfill_v1,166070320,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,39409,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HNVR,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOFT,Hooker Furnishings Corp フッカー ファニシングス,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Hooker Furnishings Corp フッカー ファニシングス,high_dividend,6.2,micro,,,standard,"balanced,consumer,high_dividend",9.28,0.75,-6.84,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOFT,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,"consumer,high_dividend",0.80,rule_backfill_v1,183467376,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,56887,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOFT,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOG,Harley-Davidson ハーレー ダビッドソン,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Harley-Davidson ハーレー ダビッドソン,high_dividend,3.02,mid,,,standard,"balanced,consumer,high_dividend",12.53,0.83,7.12,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOG,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,"consumer,high_dividend",0.80,rule_backfill_v1,2710658816,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,2954717,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOG,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOLX,Hologic ホロジック,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Hologic ホロジック,,,large,,,standard,"balanced,healthcare",31.54,3.23,10.86,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOLX,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,,,missing,yahoo,2026-06-01,suspicious,,,missing,,,missing,,,missing,,,missing,market_cap_tier:outlier,United States,NASDAQ,HOLX,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOMB,Home BancShares Inc ホーム バンクシェアーズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Home BancShares Inc ホーム バンクシェアーズ,high_dividend,3.05,mid,,,standard,"balanced,financial,high_dividend",11.01,1.21,11.4,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOMB,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,"financial,high_dividend",0.80,rule_backfill_v1,5764452352,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1558262,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOMB,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOOD,Robinhood Markets Inc A ロビンフッド マーケッツ A,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Robinhood Markets Inc A ロビンフッド マーケッツ A,none,0,large,,,standard,"balanced,financial",45.78,9.12,21.46,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOOD,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,financial,0.80,rule_backfill_v1,86185541632,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,31497850,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOOD,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOPE,Hope Bancorp Inc ホープ バンコープ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,financial,financial,Hope Bancorp Inc ホープ バンコープ,high_dividend,4.47,small,,,standard,"balanced,financial,high_dividend",22.8,0.7,3.15,,,OK,MEDIUM,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOPE,,2026-06-25T22:54:22.115452+09:00,generated,Financials,,,,,"financial,high_dividend",0.80,rule_backfill_v1,1725185664,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,943282,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOPE,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOTH,Hoth Therapeutics Inc ホースセラピュー,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Hoth Therapeutics Inc ホースセラピュー,none,0,micro,,,standard,"balanced,healthcare",,3.43,-1.91,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOTH,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,26013596,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,8119849,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOTH,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOUR,Hour Loop Inc アワー ループ インク,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Hour Loop Inc アワー ループ インク,none,0,micro,,,standard,"balanced,consumer",38.2,8.6,27.5,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOUR,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,64401156,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,90261,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOUR,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOV,Hovnanian Enterprises Inc A ホブナニアン エンタープライジズ A,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,consumer,consumer,Hovnanian Enterprises Inc A ホブナニアン エンタープライジズ A,none,0,small,,,standard,"balanced,consumer",30.57,0.94,4.4,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOV,,2026-06-25T22:54:22.115452+09:00,generated,,,,,,consumer,0.80,rule_backfill_v1,831652544,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,120050,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOV,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HOWL,Werewolf Therapeutics Inc ワーウルフ セラピューティクス,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,healthcare,healthcare,Werewolf Therapeutics Inc ワーウルフ セラピューティクス,none,0,micro,,,standard,"balanced,healthcare",,1.79,-1.62,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HOWL,,2026-06-25T22:54:22.115452+09:00,generated,Health Care,,,,,healthcare,0.80,rule_backfill_v1,16960290,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,540737,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HOWL,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HP,Helmerich & Payne ヘルマリック アンド ペイン,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,energy,energy,Helmerich & Payne ヘルマリック アンド ペイン,dividend,2.63,mid,,,standard,"balanced,energy",28.99,1.51,-12.97,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HP,,2026-06-25T22:54:22.115452+09:00,generated,Energy,,,,,energy,0.80,rule_backfill_v1,3393655040,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1166166,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HP,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HPAI,Helport AI Ltd ヘルポート AI,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,technology,technology,Helport AI Ltd ヘルポート AI,none,0,micro,,,standard,"balanced,technology",21,2.25,12.18,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HPAI,,2026-06-25T22:54:22.115452+09:00,generated,Information Technology,,,,,technology,0.80,rule_backfill_v1,19580158,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,1050369,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HPAI,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HPE,Hewlett Packard Enterprise ヒューレットパッカード エンタープライズ,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,technology,technology,Hewlett Packard Enterprise ヒューレットパッカード エンタープライズ,dividend,1.39,large,,,standard,"balanced,technology",15.75,2.31,-0.47,,,OK,HIGH,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HPE,,2026-06-25T22:54:22.115452+09:00,generated,Information Technology,,,,,technology,0.80,rule_backfill_v1,62793728000,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,24854756,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HPE,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
HPK,HighPeak Energy Inc ハイピーク エナジー,us,stock,USD,sbi_securities,tradable,growth,lump_sum,true,true,false,false,energy,energy,HighPeak Energy Inc ハイピーク エナジー,dividend,1.71,small,,,standard,"balanced,energy",,0.61,-9.34,,,OK,LOW,yahoo,2026-06-01,2026-06-01T14:12:40.885705+09:00,,,false,true,,,,HPK,,2026-06-25T22:54:22.115452+09:00,generated,Energy,,,,,energy,0.80,rule_backfill_v1,876925248,confirmed,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,868188,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,United States,NASDAQ,HPK,United States,USD,USD,USD,USDJPY,us,LOW,unknown,OK,,tradable,2026-06-01,yahoo
